22jan19a_grid_00061gr,3039,2852,-1,-1
22jan19a_grid_00062gr,2026,2852,-1,-1
22jan19a_grid_00063gr,1013,2852,-1,-1
22jan19a_grid_00064gr,0,2852,-1,-1
22jan19a_grid_00065gr,-1013,2852,-1,-1
22jan19a_grid_00066gr,-2026,2852,-1,-1
22jan19a_grid_00067gr,-3039,2852,-1,-1
22jan19a_grid_00076gr,-3039,1426,-1,-1
22jan19a_grid_00077gr,-2026,1426,-1,-1
22jan19a_grid_00078gr,-1013,1426,-1,-1
22jan19a_grid_00079gr,0,1426,-1,-1
22jan19a_grid_00080gr,1013,1426,-1,-1
22jan19a_grid_00081gr,2026,1426,-1,-1
22jan19a_grid_00082gr,3039,1426,-1,-1
22jan19a_grid_00091gr,3039,0,-1,-1
22jan19a_grid_00092gr,2026,0,-1,-1
22jan19a_grid_00093gr,1013,0,-1,-1
22jan19a_grid_00094gr,0,0,-1,-1
22jan19a_grid_00095gr,-1013,0,-1,-1
22jan19a_grid_00096gr,-2026,0,-1,-1
22jan19a_grid_00097gr,-3039,0,-1,-1
22jan19a_grid_00106gr,3039,-1426,-1,-1
22jan19a_grid_00107gr,2026,-1426,-1,-1
22jan19a_grid_00108gr,1013,-1426,-1,-1
22jan19a_grid_00109gr,0,-1426,-1,-1
22jan19a_grid_00110gr,-1013,-1426,-1,-1
22jan19a_grid_00111gr,-2026,-1426,-1,-1
22jan19a_grid_00112gr,-3039,-1426,-1,-1
22jan19a_grid_00121gr,-3039,-2852,-1,-1
22jan19a_grid_00122gr,-2026,-2852,-1,-1
22jan19a_grid_00123gr,-1013,-2852,-1,-1
22jan19a_grid_00124gr,0,-2852,-1,-1
22jan19a_grid_00125gr,1013,-2852,-1,-1
22jan19a_grid_00126gr,2026,-2852,-1,-1
22jan19a_grid_00127gr,3039,-2852,-1,-1
22jan19a_grid_00111gr_00001sq,235.5,-594,-1,-1
22jan19a_grid_00096gr_00002sq,-156.5,-98,-1,-1
